VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
CMT,2011-06-09 11:15:04,2011-06-09 11:23:15,1,1.5,-73.989701999999994,40.755961999999997,1,N,-73.989757999999995,40.772066000000002,CRD,6.5,0,0.5,2,0,9
CMT,2011-06-14 21:38:08,2011-06-14 21:49:48,2,2.7999999999999998,-73.988,40.723799999999997,1,N,-73.958699999999993,40.704900000000002,CRD,9.6999999999999993,0.5,0.5,2.1499999999999999,0,12.85
CMT,2011-06-27 15:03:30,2011-06-27 15:34:02,1,17.5,-73.790571,40.643844000000001,1,N,-73.798545000000004,40.762801000000003,CSH,38.5,0,0.5,0,0,39
VTS,2011-06-01 12:10:00,2011-06-01 12:21:00,1,1.6399999999999999,-73.976046999999994,40.744610000000002,1,,-73.976107999999996,40.760153000000003,CRD,7.7000000000000002,0,0.5,1.5,0,9.6999999999999993
CMT,2011-06-09 23:14:36,2011-06-09 23:21:22,3,1.3999999999999999,-74.005171000000004,40.741404000000003,1,N,-74.004626000000002,40.722641000000003,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
CMT,2011-06-13 10:56:39,2011-06-13 11:11:43,1,2.2000000000000002,-73.963539999999995,40.765757000000001,1,N,-73.988226999999995,40.749161000000001,CSH,10.1,0,0.5,0,0,10.6
VTS,2011-06-14 14:04:00,2011-06-14 14:25:00,2,3.1499999999999999,-73.978767000000005,40.747526999999998,1,,-74.009438000000003,40.723852999999998,CRD,12.9,0,0.5,1,0,14.4
CMT,2011-06-19 05:52:57,2011-06-19 05:58:25,1,0.80000000000000004,-73.947256999999993,40.780166999999999,1,N,-73.958410000000001,40.780617999999997,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
CMT,2011-06-30 16:27:59,2011-06-30 16:37:43,1,1.1000000000000001,-73.989918000000003,40.733027999999997,1,N,-73.985699999999994,40.746105,CRD,6.5,0,0.5,1,0,8
VTS,2011-06-06 10:31:00,2011-06-06 10:46:00,1,1.8999999999999999,-73.990129999999994,40.769742999999998,1,,-73.969560000000001,40.753172999999997,CSH,9.3000000000000007,0,0.5,0,0,9.8000000000000007
CMT,2011-06-29 13:05:46,2011-06-29 13:17:33,1,2,-73.982100000000003,40.777900000000002,1,N,-73.9559,40.779800000000002,CSH,8.5,0,0.5,0,0,9
CMT,2011-06-18 05:01:35,2011-06-18 05:08:10,1,2,-73.954560999999998,40.767443,1,N,-73.976872999999998,40.751755000000003,CRD,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
CMT,2011-06-24 23:14:21,2011-06-24 23:28:23,0,0.90000000000000002,-73.992099999999994,40.749499999999998,1,N,-73.986400000000003,40.754800000000003,CSH,8.0999999999999996,0.5,0.5,0,0,9.0999999999999996
VTS,2011-06-17 23:45:00,2011-06-17 23:56:00,1,1.97,-74.006195000000005,40.717222999999997,1,,-73.985358000000005,40.731926999999999,CRD,7.7000000000000002,0.5,0.5,1,0,9.6999999999999993
CMT,2011-06-07 10:29:06,2011-06-07 10:40:49,1,1.1000000000000001,-73.979425000000006,40.762017999999998,1,N,-73.984970000000004,40.751331,CRD,7.2999999999999998,0,0.5,1.5600000000000001,0,9.3599999999999994
VTS,2011-06-06 20:07:00,2011-06-06 20:23:00,1,3.02,-73.961633000000006,40.774231999999998,1,,-73.984070000000003,40.738317000000002,CSH,11.300000000000001,0.5,0.5,0,0,12.300000000000001
CMT,2011-06-11 22:24:39,2011-06-11 22:35:49,1,2,-73.998968000000005,40.745522000000001,1,N,-73.988692,40.746820999999997,CRD,8.0999999999999996,0.5,0.5,1,0,10.1
VTS,2011-06-22 11:50:00,2011-06-22 11:59:00,1,1.3799999999999999,-73.957644999999999,40.779831999999999,1,,-73.972457000000006,40.780864999999999,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
VTS,2011-06-04 20:38:00,2011-06-04 20:46:00,2,1.8200000000000001,-74.016357999999997,40.716265,1,,-74.003867,40.732657000000003,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
CMT,2011-06-03 11:49:40,2011-06-03 12:16:58,3,11.199999999999999,-73.981658999999993,40.764049999999997,1,N,-73.861453999999995,40.768121999999998,CSH,28.100000000000001,0,0.5,0,4.7999999999999998,33.399999999999999
CMT,2011-06-30 17:43:12,2011-06-30 17:43:23,1,0.10000000000000001,-73.983879000000002,40.770462999999999,1,N,-73.984648000000007,40.769395000000003,CSH,2.5,1,0.5,0,0,4
CMT,2011-06-13 08:09:46,2011-06-13 08:15:30,1,1.5,-73.983356999999998,40.771160999999999,1,N,-73.997629000000003,40.751714999999997,CRD,6.0999999999999996,0,0.5,1,0,7.5999999999999996
VTS,2011-06-30 09:00:00,2011-06-30 09:28:00,1,4.5800000000000001,-2.0000000000000001E-4,-6.7699999999999998E-4,1,,-3.8470000000000002E-3,1.0480000000000001E-3,CRD,16.899999999999999,0,0.5,2.6000000000000001,0,20
CMT,2011-06-07 06:13:13,2011-06-07 06:19:32,1,1.5,-74.006668000000005,40.731808999999998,1,N,-73.985719000000003,40.723078000000001,CRD,6.0999999999999996,0,0.5,1,0,7.5999999999999996
VTS,2011-06-05 00:12:00,2011-06-05 00:23:00,2,1.98,-73.992692000000005,40.720198000000003,1,,-74.013684999999995,40.709848000000001,CSH,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
CMT,2011-06-01 09:24:41,2011-06-01 09:33:47,1,0.69999999999999996,-73.975937000000002,40.749045000000002,1,N,-73.974622999999994,40.756017999999997,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2011-06-08 23:42:00,2011-06-09 00:09:00,1,8.1500000000000004,-74.010227,40.712381999999998,1,,-73.944109999999995,40.800930000000001,CRD,21.699999999999999,0.5,0.5,3,0,25.699999999999999
CMT,2011-06-03 11:52:26,2011-06-03 11:56:07,3,0.5,-73.978758999999997,40.753155999999997,1,N,-73.973491999999993,40.760444,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
VTS,2011-06-08 08:08:00,2011-06-08 08:33:00,1,6.0599999999999996,-73.996026999999998,40.686883000000002,1,,-74.007023000000004,40.751387000000001,CRD,17.300000000000001,0,0.5,4.3200000000000003,0,22.120000000000001
CMT,2011-06-06 18:02:47,2011-06-06 18:08:49,2,0.80000000000000004,-73.558903000000001,40.742832,1,N,-73.558903000000001,40.742832,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
CMT,2011-06-29 08:04:43,2011-06-29 08:15:51,1,1.8999999999999999,-73.995277000000002,40.759627999999999,1,N,-74.008272000000005,40.737909999999999,CRD,8.5,0,0.5,1,0,10
CMT,2011-06-19 01:57:41,2011-06-19 02:22:08,1,2.5,-74.005146999999994,40.740741,1,N,-73.991810999999998,40.725980999999997,CRD,13.300000000000001,0.5,0.5,2.8599999999999999,0,17.16
VTS,2011-06-17 20:17:00,2011-06-17 20:28:00,1,1.8200000000000001,-73.974665000000002,40.761997999999998,1,,-73.989845000000003,40.738278000000001,CSH,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
VTS,2011-06-16 19:03:00,2011-06-16 19:06:00,1,0.69999999999999996,-74.008587000000006,40.711652000000001,1,,-74.012640000000005,40.702708000000001,CSH,4.0999999999999996,1,0.5,0,0,5.5999999999999996
VTS,2011-06-08 20:45:00,2011-06-08 20:45:00,5,0,-73.789167000000006,40.641796999999997,1,,-73.789167000000006,40.641796999999997,CSH,2.5,0.5,0.5,0,0,3.5
CMT,2011-06-20 08:40:43,2011-06-20 08:48:05,1,0.69999999999999996,-73.991511000000003,40.750124999999997,1,N,-73.984320999999994,40.743335000000002,CSH,5.7000000000000002,0,0.5,0,0,6.2000000000000002
CMT,2011-06-17 17:24:46,2011-06-17 17:27:49,2,0.40000000000000002,-73.982172000000006,40.758344000000001,1,N,-73.993931000000003,40.745570000000001,CSH,3.7000000000000002,1,0.5,0,0,5.2000000000000002
VTS,2011-06-17 17:35:00,2011-06-17 18:03:00,5,6.3300000000000001,-73.956729999999993,40.802630000000001,1,,-73.974761999999998,40.729948,CRD,20.100000000000001,1,0.5,5.2800000000000002,0,26.879999999999999
CMT,2011-06-23 23:20:24,2011-06-23 23:28:57,1,1.5,-73.987138999999999,40.733595000000001,1,N,-74.001797999999994,40.716982000000002,CRD,6.9000000000000004,0.5,0.5,1.5800000000000001,0,9.4800000000000004
VTS,2011-06-22 18:49:00,2011-06-22 18:59:00,1,1.3799999999999999,-73.965873000000002,40.805548000000002,1,,-73.948252999999994,40.795397999999999,CRD,6.9000000000000004,1,0.5,1.5,0,9.9000000000000004
VTS,2011-06-07 14:30:00,2011-06-07 14:50:00,1,2.27,-73.985519999999994,40.752842999999999,1,,-73.985519999999994,40.752842999999999,CRD,11.699999999999999,0,0.5,1,0,13.199999999999999
VTS,2011-06-09 21:35:00,2011-06-09 21:58:00,5,8.75,-73.909747999999993,40.768844999999999,1,,-73.975178,40.747008000000001,CRD,22.5,0.5,0.5,4.5999999999999996,4.7999999999999998,32.899999999999999
VTS,2011-06-14 18:30:00,2011-06-14 18:44:00,1,0.12,-73.969558000000006,40.763731999999997,1,,-73.977067000000005,40.774386999999997,CSH,8.0999999999999996,1,0.5,0,0,9.5999999999999996
CMT,2011-06-18 06:16:09,2011-06-18 06:17:23,0,0.5,-73.958500000000001,40.773000000000003,1,N,-73.953199999999995,40.778599999999997,CSH,3.2999999999999998,0,0.5,0,0,3.7999999999999998
VTS,2011-06-10 10:10:00,2011-06-10 10:14:00,1,0.56999999999999995,-73.960956999999993,40.772300000000001,1,,-73.966048000000001,40.765158,CRD,4.0999999999999996,0,0.5,1,0,5.5999999999999996
VTS,2011-06-12 23:53:00,2011-06-13 00:08:00,1,5.7699999999999996,-73.976038000000003,40.789116999999997,1,,-74.003707000000006,40.720677999999999,CSH,15.699999999999999,0.5,0.5,0,0,16.699999999999999
CMT,2011-06-22 21:12:41,2011-06-22 21:18:03,3,1,-73.972899999999996,40.7562,1,N,-73.981099999999998,40.741999999999997,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
CMT,2011-06-04 15:52:39,2011-06-04 15:58:35,1,1.3,-73.991445999999996,40.739140999999996,1,N,-74.003375000000005,40.748933999999998,CRD,5.7000000000000002,0,0.5,1,0,7.2000000000000002
VTS,2011-06-21 13:57:00,2011-06-21 14:06:00,1,0.68000000000000005,-73.972217000000001,40.754564999999999,1,,-73.980492999999996,40.760547000000003,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
CMT,2011-06-06 23:57:51,2011-06-07 00:05:54,1,2.7000000000000002,-74.004900000000006,40.723199999999999,1,N,-73.992782000000005,40.756118000000001,CSH,8.5,0.5,0.5,0,0,9.5
CMT,2011-06-30 23:21:54,2011-06-30 23:26:42,1,1.3999999999999999,-73.963285999999997,40.768807000000002,1,N,-73.944497999999996,40.781329999999997,CSH,5.7000000000000002,0.5,0.5,0,0,6.7000000000000002
CMT,2011-06-09 00:46:47,2011-06-09 01:05:00,1,6.2000000000000002,-74.015894000000003,40.711255000000001,1,N,-73.974878000000004,40.788043000000002,CRD,18.100000000000001,0.5,0.5,2.5,0,21.600000000000001
CMT,2011-06-18 23:55:52,2011-06-19 01:01:59,1,12.5,0,0,1,N,0,0,CRD,39.700000000000003,0.5,0.5,8.1400000000000006,0,48.840000000000003
CMT,2011-06-19 16:40:33,2011-06-19 16:44:08,1,0.69999999999999996,-73.988299999999995,40.736600000000003,1,N,-73.991799999999998,40.727400000000003,CSH,4.0999999999999996,0,0.5,0,0,4.5999999999999996
VTS,2011-06-15 15:11:00,2011-06-15 15:22:00,3,1.3500000000000001,0,0,1,,0,0,CRD,7.2999999999999998,0,0.5,1.5,0,9.3000000000000007
VTS,2011-06-14 09:16:00,2011-06-14 09:24:00,1,2.0699999999999998,-74.010405000000006,40.720208,1,,-74.006996999999998,40.748624999999997,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
CMT,2011-06-13 02:24:07,2011-06-13 02:39:32,2,5.2999999999999998,-74.008661000000004,40.725906999999999,1,N,-73.959311999999997,40.772092999999998,CRD,14.5,0.5,0.5,2,0,17.5
VTS,2011-06-11 10:50:00,2011-06-11 11:05:00,1,2.75,-73.993677000000005,40.728164999999997,1,,-73.996596999999994,40.726398000000003,CRD,10.1,0,0.5,2,0,12.6
VTS,2011-06-19 01:25:00,2011-06-19 01:31:00,1,1.5900000000000001,-73.967686999999998,40.756100000000004,1,,-73.973410000000001,40.748362,CSH,6.0999999999999996,0.5,0.5,0,0,7.0999999999999996
CMT,2011-06-10 18:41:52,2011-06-10 18:50:00,1,2,-73.844667000000001,40.721429000000001,1,N,-73.820209000000006,40.727989999999998,CRD,7.2999999999999998,1,0.5,1.2,0,10
CMT,2011-06-06 16:07:51,2011-06-06 16:12:30,1,0.90000000000000002,-73.984818000000004,40.741492999999998,1,N,-73.975679999999997,40.749234999999999,CRD,4.9000000000000004,1,0.5,1.28,0,7.6799999999999997
CMT,2011-06-11 22:53:02,2011-06-11 23:06:23,0,2.7000000000000002,-73.968299999999999,40.8001,1,N,-73.988500000000002,40.764099999999999,CRD,10.1,0.5,0.5,2.2000000000000002,0,13.300000000000001
CMT,2011-06-09 18:18:03,2011-06-09 18:25:00,1,1.3999999999999999,-73.9773,40.743000000000002,1,Y,-73.976100000000002,40.728000000000002,CSH,6.5,1,0.5,0,0,8
VTS,2011-06-21 15:23:00,2011-06-21 15:24:00,1,0,-73.985742000000002,40.768144999999997,5,,-73.985742000000002,40.768144999999997,CRD,56.5,0,0,0,0,56.5
CMT,2011-06-19 23:44:08,2011-06-19 23:50:04,1,1,-73.974676000000002,40.752305,1,N,-73.968435999999997,40.753411999999997,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
VTS,2011-06-22 12:56:00,2011-06-22 13:12:00,1,8.7699999999999996,-73.979754999999997,40.752198,1,,-73.872676999999996,40.774447000000002,CRD,20.899999999999999,0,0.5,5.2199999999999998,0,26.620000000000001
VTS,2011-06-25 10:57:00,2011-06-25 11:01:00,1,0.98999999999999999,-73.966156999999995,40.754753000000001,1,,-73.963122999999996,40.765773000000003,CSH,4.5,0,0.5,0,0,5
CMT,2011-06-28 14:41:05,2011-06-28 14:43:08,1,0.5,-73.963863000000003,40.761426,1,N,-73.964872,40.754897,CSH,3.7000000000000002,0,0.5,0,0,4.2000000000000002
CMT,2011-06-06 04:09:53,2011-06-06 04:18:49,1,2.8999999999999999,-74.002735999999999,40.733885000000001,1,N,-73.971726000000004,40.757455999999998,CSH,9.3000000000000007,0.5,0.5,0,0,10.300000000000001
VTS,2011-06-30 10:06:00,2011-06-30 10:12:00,1,0.90000000000000002,-73.993331999999995,40.741453,1,,-74.003326999999999,40.749107000000002,CRD,5.2999999999999998,0,0.5,2,0,7.7999999999999998
CMT,2011-06-13 15:39:40,2011-06-13 15:48:41,3,2.2000000000000002,-74.008427999999995,40.748102000000003,1,N,-73.987250000000003,40.761184,CRD,7.7000000000000002,0,0.5,0,0,8.1999999999999993
CMT,2011-06-20 23:30:15,2011-06-20 23:33:22,1,0.80000000000000004,-73.984692999999993,40.736699999999999,1,N,-73.986177999999995,40.728012999999997,CRD,4.0999999999999996,0.5,0.5,1,0,6.0999999999999996
CMT,2011-06-12 05:53:23,2011-06-12 06:00:44,1,2.2000000000000002,-74.005279999999999,40.719588000000002,1,N,-73.978892999999999,40.731121000000002,CSH,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
VTS,2011-06-06 11:43:00,2011-06-06 12:11:00,1,12.619999999999999,-73.862768000000003,40.768996999999999,1,,-74.009533000000005,40.704123000000003,CRD,29.300000000000001,0,0.5,4.5,0,34.299999999999997
CMT,2011-06-16 11:56:10,2011-06-16 11:56:17,1,0,-73.776782999999995,40.645569999999999,1,N,-73.776955000000001,40.646171000000002,CSH,2.5,0,0.5,0,0,3
VTS,2011-06-11 04:54:00,2011-06-11 04:56:00,5,0.46000000000000002,-73.992037999999994,40.754112999999997,1,,-73.991150000000005,40.750352999999997,CSH,3.7000000000000002,0.5,0.5,0,0,4.7000000000000002
VTS,2011-06-09 01:23:00,2011-06-09 01:26:00,1,1.03,-73.995608000000004,40.738905000000003,1,,-73.99727,40.749749999999999,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2011-06-26 14:36:23,2011-06-26 15:03:24,1,8.1999999999999993,-73.885337000000007,40.773110000000003,1,N,-73.979994000000005,40.767077999999998,CSH,22.5,0,0.5,0,0,23
VTS,2011-06-30 14:39:00,2011-06-30 15:19:00,5,9.0500000000000007,-73.985623000000004,40.741354999999999,1,,-73.870507000000003,40.773792,CSH,25.300000000000001,0,0.5,0,4.7999999999999998,30.600000000000001
CMT,2011-06-14 14:35:16,2011-06-14 14:37:14,1,0.59999999999999998,-74.001543999999996,40.741200999999997,1,N,-73.996035000000006,40.749229999999997,CSH,3.7000000000000002,0,0.5,0,0,4.2000000000000002
CMT,2011-06-20 13:56:27,2011-06-20 14:03:32,1,1.2,-73.987491000000006,40.751384000000002,1,N,-73.987826999999996,40.737786,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2011-06-21 11:40:00,2011-06-21 11:50:00,1,1.54,-73.989192000000003,40.758665000000001,1,,-73.972526999999999,40.755432999999996,CRD,7.2999999999999998,0,0.5,2,0,9.8000000000000007
VTS,2011-06-06 05:08:00,2011-06-06 05:19:00,5,2.5299999999999998,-73.980262999999994,40.765045000000001,1,,-73.952712000000005,40.776687000000003,CSH,9.3000000000000007,0.5,0.5,0,0,10.300000000000001
CMT,2011-06-01 14:01:39,2011-06-01 14:06:46,1,0.29999999999999999,-73.988607000000002,40.763291000000002,1,N,-73.982102999999995,40.760948999999997,CRD,4.5,0,0.5,1,0,6
VTS,2011-06-16 11:18:00,2011-06-16 11:36:00,5,2.5600000000000001,-73.987917999999993,40.745578000000002,1,,-73.963925000000003,40.773850000000003,CSH,10.9,0,0.5,0,0,11.4
CMT,2011-06-18 02:48:38,2011-06-18 02:58:06,1,3.7999999999999998,-73.950838000000005,40.723860999999999,1,N,-73.996206000000001,40.713568000000002,CRD,10.9,0.5,0.5,1.5,0,13.4
VTS,2011-06-17 18:40:00,2011-06-17 19:15:00,1,2.52,-74.004966999999994,40.706918000000002,1,,-74.003518,40.729056999999997,CRD,16.899999999999999,1,0.5,0,0,18.399999999999999
CMT,2011-06-06 19:15:31,2011-06-06 19:37:56,1,3,-73.999798999999996,40.722827000000002,1,N,-74.011536000000007,40.704428,CRD,14.1,1,0.5,1,0,16.600000000000001
CMT,2011-06-01 19:18:21,2011-06-01 19:31:22,1,2.6000000000000001,-73.987108000000006,40.750793000000002,1,N,-73.983299000000002,40.779381999999998,CSH,9.6999999999999993,1,0.5,0,0,11.199999999999999
CMT,2011-06-23 07:23:21,2011-06-23 07:31:23,2,1.8,-74.000102999999996,40.730345,1,N,-74.010087999999996,40.709704000000002,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
CMT,2011-06-02 18:41:49,2011-06-02 18:52:51,1,1.8,-73.987915000000001,40.753055000000003,1,N,-73.965457999999998,40.756059999999998,CRD,8.0999999999999996,1,0.5,1.9199999999999999,0,11.52
VTS,2011-06-09 08:27:00,2011-06-09 08:53:00,5,3.6099999999999999,-74.010257999999993,40.720278,1,,-73.977732000000003,40.757294999999999,CRD,14.5,0,0.5,2,0,17
CMT,2011-06-20 23:35:50,2011-06-20 23:45:32,1,2,-73.982674000000003,40.776372000000002,1,N,-73.957498999999999,40.782528999999997,CSH,8.0999999999999996,0.5,0.5,0,0,9.0999999999999996
CMT,2011-06-23 09:45:44,2011-06-23 09:46:45,1,0.59999999999999998,-73.982669999999999,40.782311999999997,1,N,-73.983401000000001,40.781464,CSH,2.8999999999999999,0,0.5,0,0,3.3999999999999999
CMT,2011-06-22 19:58:31,2011-06-22 20:05:32,1,1.3999999999999999,-73.982163999999997,40.742995999999998,1,N,-73.985049000000004,40.728060999999997,CSH,6.0999999999999996,1,0.5,0,0,7.5999999999999996
CMT,2011-06-26 14:04:54,2011-06-26 14:27:35,1,3.2000000000000002,-74.011968999999993,40.709204,1,N,-73.990701999999999,40.750197999999997,CSH,13.699999999999999,0,0.5,0,0,14.199999999999999
CMT,2011-06-24 08:16:02,2011-06-24 08:30:34,1,1.5,-73.972757000000001,40.755656999999999,1,N,-73.955741000000003,40.764161999999999,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
VTS,2011-06-30 20:16:00,2011-06-30 20:47:00,1,13.52,-73.788022999999995,40.649369999999998,1,,-73.905914999999993,40.772913000000003,CSH,31.300000000000001,0.5,0.5,0,0,32.299999999999997
CMT,2011-06-10 07:18:10,2011-06-10 07:29:22,1,2.7000000000000002,-73.952811999999994,40.776544999999999,1,N,-73.983891,40.755248000000002,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
CMT,2011-06-22 06:10:45,2011-06-22 06:15:27,1,1.8,-73.987842000000001,40.738334999999999,1,N,-73.973714000000001,40.761192999999999,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2011-06-29 21:56:00,2011-06-29 22:06:00,1,1.53,-73.980497,40.775179999999999,1,,-73.959923000000003,40.764482000000001,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
CMT,2011-06-24 16:37:17,2011-06-24 17:06:22,1,4.4000000000000004,-74.002048000000002,40.715187999999998,1,N,-73.987748999999994,40.764574000000003,CRD,17.300000000000001,1,0.5,2,0,20.800000000000001
VTS,2011-06-13 09:39:00,2011-06-13 10:00:00,5,2.4399999999999999,-73.949776999999997,40.772264999999997,1,,-73.975662,40.752132000000003,CSH,11.699999999999999,0,0.5,0,0,12.199999999999999
CMT,2011-06-27 08:28:57,2011-06-27 08:30:57,1,0.80000000000000004,-73.993296000000001,40.747275999999999,1,N,-74.000591,40.737459999999999,CSH,3.7000000000000002,0,0.5,0,0,4.2000000000000002
CMT,2011-06-26 02:21:22,2011-06-26 02:29:47,3,2.2000000000000002,-73.961515000000006,40.716532000000001,1,N,-73.965851000000001,40.691823999999997,CSH,8.0999999999999996,0.5,0.5,0,0,9.0999999999999996
VTS,2011-06-23 00:36:00,2011-06-23 00:50:00,1,3.5499999999999998,-73.985479999999995,40.738500000000002,1,,-73.952352000000005,40.772872,CRD,11.300000000000001,0.5,0.5,2.7000000000000002,0,15
CMT,2011-06-22 17:58:04,2011-06-22 18:06:52,1,3,-73.964406999999994,40.758755999999998,1,N,-73.926118000000002,40.762284999999999,CSH,9.3000000000000007,1,0.5,0,0,10.800000000000001
VTS,2011-06-30 04:18:00,2011-06-30 04:29:00,1,2.6099999999999999,-73.979157999999998,40.723593000000001,1,,-73.977822000000003,40.751390000000001,CRD,9.3000000000000007,0.5,0.5,0,0,10.300000000000001
CMT,2011-06-09 16:27:26,2011-06-09 16:34:53,2,1.1000000000000001,-73.977795,40.757869999999997,1,N,-73.990942000000004,40.750523000000001,CSH,6.0999999999999996,1,0.5,0,0,7.5999999999999996
CMT,2011-06-22 11:59:39,2011-06-22 12:06:57,1,1.1000000000000001,-73.986107000000004,40.757959999999997,1,N,-73.982016000000002,40.772640000000003,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
CMT,2011-06-22 03:11:08,2011-06-22 03:38:48,1,10.5,-73.991814000000005,40.735188999999998,1,N,-73.939126999999999,40.846336999999998,CRD,27.300000000000001,0.5,0.5,0,0,28.300000000000001
VTS,2011-06-03 21:05:00,2011-06-03 21:12:00,2,0.80000000000000004,-73.969097000000005,40.758132000000003,1,,-73.981102000000007,40.763838,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
VTS,2011-06-04 19:33:00,2011-06-04 19:49:00,1,2.23,-73.981987000000004,40.76435,1,,-73.975138000000001,40.770159999999997,CRD,10.1,0,0.5,1,0,11.6
VTS,2011-06-14 15:03:00,2011-06-14 15:11:00,2,0.73999999999999999,-73.98151,40.752977999999999,1,,-73.991412999999994,40.750520000000002,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2011-06-05 12:07:00,2011-06-05 12:23:00,5,7.0199999999999996,-73.863252000000003,40.769466999999999,1,,-73.937348,40.799342000000003,CRD,17.699999999999999,0,0.5,3.54,4.7999999999999998,26.539999999999999
VTS,2011-06-22 14:49:00,2011-06-22 15:05:00,1,3.21,-73.987493000000001,40.775849999999998,1,,-73.990503000000004,40.741059999999997,CSH,11.300000000000001,0,0.5,0,0,11.800000000000001
VTS,2011-06-28 20:39:00,2011-06-28 20:46:00,5,1.6399999999999999,-73.970380000000006,40.758327999999999,1,,-73.971744999999999,40.750252000000003,CRD,6.5,0.5,0.5,1.5,0,9
CMT,2011-06-06 11:00:53,2011-06-06 11:10:45,1,2.2999999999999998,-73.983065999999994,40.768422000000001,1,N,-73.958331000000001,40.781364000000004,CSH,8.0999999999999996,0,0.5,0,0,8.5999999999999996
CMT,2011-06-03 14:45:37,2011-06-03 14:54:24,1,0.69999999999999996,-73.980838000000006,40.752997000000001,1,N,-73.980838000000006,40.752997000000001,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2011-06-11 03:05:00,2011-06-11 03:10:00,1,0.82999999999999996,-73.985462999999996,40.718187999999998,1,,-73.988870000000006,40.726739999999999,CRD,4.5,0.5,0.5,2,0,7.5
VTS,2011-06-22 10:40:00,2011-06-22 10:48:00,1,1.04,-73.973275000000001,40.758847000000003,1,,-73.980716999999999,40.768487999999998,CSH,6.0999999999999996,0,0.5,0,0,6.5999999999999996
VTS,2011-06-11 17:34:00,2011-06-11 17:47:00,1,1.77,-73.964929999999995,40.769460000000002,1,,-73.981493,40.749884999999999,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
CMT,2011-06-23 23:05:14,2011-06-23 23:11:23,1,1,-73.983560999999995,40.752268999999998,1,N,-73.981278000000003,40.745275999999997,CRD,5.2999999999999998,0.5,0.5,1.26,0,7.5599999999999996
VTS,2011-06-20 05:43:00,2011-06-20 05:58:00,5,7.0199999999999996,-73.969633000000002,40.791761999999999,1,,-73.979804999999999,40.722391999999999,CRD,17.300000000000001,0.5,0.5,1.5,0,19.800000000000001
CMT,2011-06-25 02:22:35,2011-06-25 02:54:24,1,7.2999999999999998,-73.979371,40.756272000000003,1,N,-73.984306000000004,40.663935000000002,CSH,22.100000000000001,0.5,0.5,0,0,23.100000000000001
CMT,2011-06-01 22:43:49,2011-06-01 22:48:49,1,1.1000000000000001,-73.990267000000003,40.736930000000001,1,N,-73.992075,40.726143,CRD,5.2999999999999998,0.5,0.5,0.69999999999999996,0,7
CMT,2011-06-19 02:47:10,2011-06-19 02:50:47,1,0.69999999999999996,-73.995545000000007,40.724851000000001,1,Y,-74.000369000000006,40.732399000000001,CRD,4.0999999999999996,0.5,0.5,1,0,6.0999999999999996
CMT,2011-06-14 13:35:45,2011-06-14 13:54:27,1,1.3,-73.975800000000007,40.755600000000001,1,N,-73.995800000000003,40.764499999999998,CSH,10.5,0,0.5,0,0,11
VTS,2011-06-22 12:57:00,2011-06-22 13:05:00,1,1.9399999999999999,-73.989478000000005,40.768202000000002,1,,-73.964174999999997,40.773722999999997,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
CMT,2011-06-25 04:16:44,2011-06-25 04:52:32,1,7.7999999999999998,-73.990717000000004,40.739237000000003,1,N,-73.934732999999994,40.662773000000001,CSH,25.699999999999999,0.5,0.5,0,0,26.699999999999999
VTS,2011-06-22 11:48:00,2011-06-22 12:06:00,1,2.3300000000000001,-73.950693000000001,40.730007999999998,1,,-73.942683000000002,40.728141999999998,CSH,11.300000000000001,0,0.5,0,0,11.800000000000001
