VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
VTS,2011-06-15 19:57:00,2011-06-15 20:03:00,1,0.91000000000000003,-73.973872999999998,40.750706999999998,1,,-73.965879999999999,40.760057000000003,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
VTS,2011-06-09 00:00:00,2011-06-09 00:07:00,1,2.9100000000000001,-74.006290000000007,40.744633,1,,-73.981172000000001,40.781215000000003,CRD,8.0999999999999996,0.5,0.5,3,0,12.1
CMT,2011-06-25 22:37:41,2011-06-25 22:52:35,1,5.7000000000000002,-73.991314000000003,40.697496000000001,1,N,-73.976900000000001,40.745260000000002,CRD,15.300000000000001,0.5,0.5,2,0,18.300000000000001
CMT,2011-06-01 16:41:36,2011-06-01 16:44:15,1,0.69999999999999996,-73.971254000000002,40.758291999999997,1,N,-73.977275000000006,40.749746999999999,CRD,4.0999999999999996,1,0.5,1.1200000000000001,0,6.7199999999999998
VTS,2011-06-22 20:22:00,2011-06-22 20:29:00,1,1.28,-73.99324,40.745643000000001,1,,-73.977851999999999,40.751714999999997,CRD,6.0999999999999996,0.5,0.5,1.25,0,8.3499999999999996
CMT,2011-06-03 18:55:57,2011-06-03 19:12:33,1,1.6000000000000001,-73.975285,40.759281999999999,1,N,-73.997851999999995,40.764766999999999,CRD,9.6999999999999993,1,0.5,1,0,12.199999999999999
CMT,2011-06-20 20:15:10,2011-06-20 20:18:06,1,0.80000000000000004,-73.987353999999996,40.75168,1,N,-73.979416000000001,40.761389000000001,CSH,4.0999999999999996,0.5,0.5,0,0,5.0999999999999996
VTS,2011-06-13 13:37:00,2011-06-13 13:46:00,1,1.3100000000000001,-73.976095000000001,40.755699999999997,1,,-73.961984999999999,40.767932000000002,CRD,6.5,0,0.5,1,0,8
VTS,2011-06-09 17:16:00,2011-06-09 17:45:00,2,10.949999999999999,-73.973567000000003,40.763868000000002,1,,-73.864737000000005,40.770305,CSH,26.899999999999999,1,0.5,0,4.7999999999999998,33.200000000000003
CMT,2011-06-26 01:28:56,2011-06-26 01:35:05,1,1.3,-73.968453999999994,40.759034999999997,1,N,-73.977103,40.745271000000002,CSH,5.7000000000000002,0.5,0.5,0,0,6.7000000000000002
VTS,2011-06-10 14:25:00,2011-06-10 14:29:00,1,0.44,-74.016859999999994,40.718271999999999,1,,-74.002809999999997,40.716822000000001,CSH,3.7000000000000002,0,0.5,0,0,4.2000000000000002
CMT,2011-06-10 15:00:45,2011-06-10 15:29:36,1,2.8999999999999999,-73.988206000000005,40.764356999999997,1,N,-73.990184999999997,40.738948999999998,CRD,15.699999999999999,0,0.5,2,0,18.199999999999999
VTS,2011-06-15 09:02:00,2011-06-15 09:17:00,5,1.8899999999999999,-73.982150000000004,40.772232000000002,1,,-73.970421999999999,40.755432999999996,CRD,9.3000000000000007,0,0.5,2,0,11.800000000000001
VTS,2011-06-05 13:18:00,2011-06-05 13:20:00,2,0.29999999999999999,-73.992575000000002,40.769100000000002,1,,-73.988488000000004,40.769852999999998,CSH,2.8999999999999999,0,0.5,0,0,3.3999999999999999
CMT,2011-06-09 08:32:59,2011-06-09 08:53:29,1,3.3999999999999999,-74.013300999999998,40.708036999999997,1,N,-73.988775000000004,40.750883999999999,CRD,13.300000000000001,0,0.5,2.7599999999999998,0,16.559999999999999
CMT,2011-06-27 10:44:02,2011-06-27 10:56:49,1,1.8999999999999999,-73.992949999999993,40.749650000000003,1,N,-73.978511999999995,40.772579999999998,CRD,8.5,0,0.5,2.7000000000000002,0,11.699999999999999
CMT,2011-06-10 07:30:28,2011-06-10 07:39:56,1,2.3999999999999999,-73.995739999999998,40.741734000000001,1,N,-73.982387000000003,40.769055000000002,CSH,8.5,0,0.5,0,0,9
VTS,2011-06-06 10:47:00,2011-06-06 11:28:00,1,12.710000000000001,-73.865967999999995,40.770913,1,,-73.989486999999997,40.758685,CRD,33.299999999999997,0,0.5,6.6600000000000001,4.7999999999999998,45.259999999999998
VTS,2011-06-10 14:05:00,2011-06-10 14:16:00,3,1.77,-73.970692999999997,40.764257999999998,1,,-73.948792999999995,40.771585000000002,CRD,8.0999999999999996,0,0.5,1.2,0,9.8000000000000007
CMT,2011-06-15 15:51:43,2011-06-15 16:02:41,1,1.5,-73.981984999999995,40.773190999999997,1,N,-73.961933000000002,40.776615999999997,CSH,7.7000000000000002,0,0.5,0,0,8.1999999999999993
VTS,2011-06-16 17:33:00,2011-06-16 17:44:00,1,2.7599999999999998,-73.955422999999996,40.768405000000001,1,,-73.936786999999995,40.799917000000001,CRD,8.9000000000000004,1,0.5,0,0,10.4
VTS,2011-06-25 21:10:00,2011-06-25 21:24:00,1,4.3799999999999999,-73.949910000000003,40.775255000000001,1,,-73.983455000000006,40.729213000000001,CRD,12.5,0.5,0.5,1.5,0,15
VTS,2011-06-14 16:56:00,2011-06-14 17:02:00,2,1.3,-73.950852999999995,40.786006999999998,1,,-73.950370000000007,40.772337,CSH,5.2999999999999998,1,0.5,0,0,6.7999999999999998
CMT,2011-06-20 18:24:25,2011-06-20 18:48:32,1,4.2000000000000002,-73.953295999999995,40.776057000000002,1,N,-73.991456999999997,40.749769999999998,CSH,15.300000000000001,1,0.5,0,0,16.800000000000001
VTS,2011-06-29 20:55:00,2011-06-29 21:12:00,1,3.75,-73.978611999999998,40.762692999999999,1,,-74.010553000000002,40.723587000000002,CRD,12.1,0.5,0.5,2,0,15.1
CMT,2011-06-04 20:47:09,2011-06-04 20:57:34,1,2.2000000000000002,-73.986778999999999,40.766551,1,N,-73.978380000000001,40.748317,CSH,8.0999999999999996,0.5,0.5,0,0,9.0999999999999996
CMT,2011-06-28 13:07:02,2011-06-28 13:12:30,2,0.80000000000000004,-73.987191999999993,40.776246,1,N,-73.978179999999995,40.783987000000003,CSH,5.2999999999999998,0,0.5,0,0,5.7999999999999998
CMT,2011-06-04 10:32:48,2011-06-04 10:44:38,1,3.1000000000000001,-73.93965,40.751097000000001,1,N,-73.902872000000002,40.775432000000002,CRD,9.6999999999999993,0,0.5,2.04,0,12.24
CMT,2011-06-09 08:38:01,2011-06-09 08:44:36,1,0.69999999999999996,-73.985675000000001,40.763229000000003,1,N,-73.987658999999994,40.754269000000001,CRD,5.2999999999999998,0,0.5,1.45,0,7.25
CMT,2011-06-24 19:13:00,2011-06-24 19:13:17,1,0,-73.972880000000004,40.749845000000001,2,N,-73.972801000000004,40.749910999999997,CRD,45,0,0.5,10.06,4.7999999999999998,60.359999999999999
VTS,2011-06-03 23:27:00,2011-06-03 23:39:00,2,1.5800000000000001,-73.994242999999997,40.751106999999998,1,,-73.990934999999993,40.736617000000003,CRD,8.0999999999999996,0.5,0.5,3,0,12.1
VTS,2011-06-07 00:38:00,2011-06-07 00:46:00,1,2.1800000000000002,-73.977185000000006,40.764305,1,,-73.951288000000005,40.777647000000002,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
CMT,2011-06-07 18:21:22,2011-06-07 18:24:36,1,0.29999999999999999,-73.979191,40.766967000000001,1,N,-73.981998000000004,40.771469000000003,CSH,3.7000000000000002,1,0.5,0,0,5.2000000000000002
VTS,2011-06-17 17:25:00,2011-06-17 17:38:00,1,2.1899999999999999,-74.017083,40.705359999999999,1,,-74.009055000000004,40.731807000000003,CSH,9.3000000000000007,1,0.5,0,0,10.800000000000001
CMT,2011-06-22 16:55:38,2011-06-22 17:04:13,1,1.1000000000000001,-73.958944000000002,40.776696999999999,1,N,-73.944766000000001,40.779936999999997,CSH,6.5,1,0.5,0,0,8
VTS,2011-06-16 23:33:00,2011-06-16 23:49:00,1,4.9100000000000001,-73.987127999999998,40.722427000000003,1,,-73.952157999999997,40.74241,CSH,14.5,0.5,0.5,0,0,15.5
CMT,2011-06-22 02:35:11,2011-06-22 02:38:55,1,0.59999999999999998,-73.877852000000004,40.748415999999999,1,N,-73.8904,40.747160000000001,CSH,4.0999999999999996,0.5,0.5,0,0,5.0999999999999996
CMT,2011-06-26 00:02:59,2011-06-26 00:05:35,2,0.5,-73.983796999999996,40.753076999999998,1,N,-73.975178,40.749771000000003,CSH,3.7000000000000002,0.5,0.5,0,0,4.7000000000000002
VTS,2011-06-03 11:56:00,2011-06-03 12:02:00,1,1.2,0,0,1,,0,0,CRD,5.7000000000000002,0,0.5,2,0,8.1999999999999993
VTS,2011-06-11 21:57:00,2011-06-11 22:08:00,1,1.7,-73.982465000000005,40.742652,1,,-74.006692000000001,40.744087999999998,CSH,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
CMT,2011-06-16 15:30:09,2011-06-16 15:43:16,1,1.7,-73.955647999999997,40.782715000000003,1,N,-73.973015000000004,40.764525999999996,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
CMT,2011-06-12 09:12:31,2011-06-12 09:22:18,1,3.2000000000000002,-73.959858999999994,40.798178,1,N,-73.924533999999994,40.830379000000001,CSH,10.1,0,0.5,0,0,10.6
CMT,2011-06-17 20:25:38,2011-06-17 20:28:52,1,0.59999999999999998,-73.981174999999993,40.746872000000003,1,N,-73.972703999999993,40.749063999999997,CSH,4.0999999999999996,0.5,0.5,0,0,5.0999999999999996
CMT,2011-06-02 18:50:07,2011-06-02 19:06:22,1,1.8999999999999999,-73.955006999999995,40.768915,1,N,-73.982468999999995,40.772686,CSH,9.6999999999999993,1,0.5,0,0,11.199999999999999
CMT,2011-06-08 02:39:36,2011-06-08 02:49:28,2,4.0999999999999996,-73.989400000000003,40.736400000000003,1,N,-73.977099999999993,40.6858,CSH,11.300000000000001,0.5,0.5,0,0,12.300000000000001
CMT,2011-06-19 00:09:57,2011-06-19 00:31:37,1,4.7000000000000002,-74.004256999999996,40.721980000000002,1,N,-73.982399000000001,40.771557000000001,CSH,15.300000000000001,0.5,0.5,0,0,16.300000000000001
VTS,2011-06-24 19:40:00,2011-06-24 20:10:00,1,4.3600000000000003,-73.998057000000003,40.716932,1,,-73.956590000000006,40.762852000000002,CSH,17.300000000000001,1,0.5,0,0,18.800000000000001
CMT,2011-06-14 13:03:02,2011-06-14 13:34:22,1,2.1000000000000001,-73.958461999999997,40.781478,1,N,-73.978950999999995,40.755034999999999,CRD,15.699999999999999,0,0.5,3,0,19.199999999999999
CMT,2011-06-14 19:39:11,2011-06-14 19:58:28,1,10,-73.863844999999998,40.769927000000003,1,N,-73.937848000000002,40.847557999999999,CSH,23.699999999999999,1,0.5,0,4.7999999999999998,30
CMT,2011-06-18 00:37:47,2011-06-18 00:50:36,3,3.7999999999999998,-73.949789999999993,40.787466000000002,1,N,-73.990157999999994,40.760756000000001,CSH,11.300000000000001,0.5,0.5,0,0,12.300000000000001
CMT,2011-06-09 23:41:15,2011-06-09 23:48:06,2,0.59999999999999998,-73.981606999999997,40.749459999999999,1,N,-73.987859,40.743183000000002,CRD,5.2999999999999998,0.5,0.5,1.26,0,7.5599999999999996
VTS,2011-06-24 12:47:00,2011-06-24 13:02:00,1,2.1600000000000001,-73.996454999999997,40.723700000000001,1,,-73.992497,40.747762000000002,CRD,10.1,0,0.5,2,0,12.6
CMT,2011-06-30 03:52:00,2011-06-30 04:08:22,1,9.4000000000000004,-73.964399999999998,40.764499999999998,1,N,-73.862200000000001,40.768099999999997,CRD,22.100000000000001,0.5,0.5,4.5999999999999996,0,27.699999999999999
VTS,2011-06-16 20:55:00,2011-06-16 21:02:00,1,1.52,-73.981752999999998,40.748165,1,,-73.966149999999999,40.760617000000003,CRD,6.0999999999999996,0.5,0.5,4,0,11.1
VTS,2011-06-03 21:43:00,2011-06-03 21:49:00,1,0.85999999999999999,-73.996233000000004,40.731957999999999,1,,-73.994860000000003,40.723300000000002,CRD,5.2999999999999998,0.5,0.5,0.80000000000000004,0,7.0999999999999996
CMT,2011-06-13 09:00:48,2011-06-13 09:06:26,1,0.80000000000000004,-73.960599999999999,40.7697,1,N,-73.969700000000003,40.762799999999999,CRD,4.9000000000000004,0,0.5,1.6000000000000001,0,7
VTS,2011-06-23 19:09:00,2011-06-23 19:15:00,5,0.78000000000000003,-73.994960000000006,40.739834999999999,1,,-73.991815000000003,40.749053000000004,CRD,5.2999999999999998,1,0.5,2,0,8.8000000000000007
VTS,2011-06-19 21:08:00,2011-06-19 21:20:00,1,2.2200000000000002,-73.974850000000004,40.750793000000002,1,,-73.990958000000006,40.727941999999999,CRD,8.5,0.5,0.5,3,0,12.5
CMT,2011-06-02 11:46:09,2011-06-02 12:00:57,1,1.2,-73.981138000000001,40.744627000000001,1,N,-73.999792999999997,40.753689999999999,CRD,8.5,0,0.5,1.8,0,10.800000000000001
CMT,2011-06-09 22:17:50,2011-06-09 22:49:33,0,14.1,-73.862799999999993,40.768999999999998,1,N,-74.015199999999993,40.709600000000002,CSH,33.700000000000003,0.5,0.5,0,0,34.700000000000003
CMT,2011-06-09 13:01:50,2011-06-09 13:25:15,1,2.8999999999999999,-73.980186000000003,40.749510999999998,1,N,-73.973825000000005,40.779589000000001,CRD,13.300000000000001,0,0.5,3.4500000000000002,0,17.25
VTS,2011-06-23 14:00:00,2011-06-23 14:19:00,1,0.13,-73.980512000000004,40.760572000000003,1,,-73.991142999999994,40.750819999999997,CRD,10.1,0,0.5,2,0,12.6
CMT,2011-06-06 22:12:35,2011-06-06 22:13:53,1,0.59999999999999998,-74.002600000000001,40.728963999999998,1,N,-73.997405999999998,40.736711999999997,CSH,3.7000000000000002,0.5,0.5,0,0,4.7000000000000002
VTS,2011-06-27 23:31:00,2011-06-27 23:50:00,2,4.9400000000000004,-73.993133,40.72719,1,,-73.984210000000004,40.779724999999999,CSH,14.9,0.5,0.5,0,0,15.9
VTS,2011-06-10 22:53:00,2011-06-10 23:15:00,1,7.8899999999999997,-73.989159999999998,40.758248000000002,1,,-73.936508000000003,40.850397000000001,CRD,20.5,0.5,0.5,3,0,24.5
CMT,2011-06-29 06:26:21,2011-06-29 06:34:45,1,1.8,-73.969549000000001,40.785241999999997,1,N,-73.978993000000003,40.764252999999997,CRD,7.7000000000000002,0,0.5,2.0499999999999998,0,10.25
CMT,2011-06-01 21:38:39,2011-06-01 21:46:56,1,1.7,-73.974351999999996,40.750957,1,N,-73.956873000000002,40.770060999999998,CRD,6.9000000000000004,0.5,0.5,1.5800000000000001,0,9.4800000000000004
CMT,2011-06-07 19:56:27,2011-06-07 20:08:57,1,2.3999999999999999,-73.994936999999993,40.744951,1,N,-73.985392000000004,40.720416999999998,CRD,9.3000000000000007,0.5,0.5,2.0600000000000001,0,12.359999999999999
CMT,2011-06-21 18:39:04,2011-06-21 18:47:00,2,1.2,-74.003139000000004,40.74924,1,N,-73.995669000000007,40.764373999999997,CSH,6.5,1,0.5,0,0,8
CMT,2011-06-06 19:37:25,2011-06-06 19:48:11,0,2.1000000000000001,-73.983500000000006,40.75,1,N,-73.982500000000002,40.727899999999998,CRD,8.0999999999999996,1,0.5,1.8999999999999999,0,11.5
VTS,2011-06-09 09:14:00,2011-06-09 09:23:00,2,1.8999999999999999,-73.996733000000006,40.724173,1,,-73.996733000000006,40.724173,CRD,6.9000000000000004,0,0.5,1.6000000000000001,0,9
VTS,2011-06-23 19:04:00,2011-06-23 19:27:00,5,2.4500000000000002,0,0,1,,0,0,CRD,12.9,1,0.5,4,0,18.399999999999999
CMT,2011-06-10 21:44:49,2011-06-10 21:58:08,1,2.1000000000000001,-74.00215,40.755719999999997,1,N,-73.976398000000003,40.749679999999998,CSH,9.3000000000000007,0.5,0.5,0,0,10.300000000000001
VTS,2011-06-10 19:49:00,2011-06-10 20:16:00,5,9.8800000000000008,-73.874432999999996,40.774050000000003,1,,-73.999746999999999,40.736055,CRD,24.899999999999999,1,0.5,5.1799999999999997,4.7999999999999998,36.380000000000003
VTS,2011-06-03 22:35:00,2011-06-03 22:45:00,1,1.6299999999999999,-73.996993000000003,40.747477000000003,1,,-73.997754999999998,40.763897,CRD,7.2999999999999998,0.5,0.5,3,0,11.300000000000001
CMT,2011-06-23 15:15:30,2011-06-23 15:18:07,1,0.40000000000000002,-73.994699999999995,40.728000000000002,1,N,-74.001199999999997,40.731000000000002,CRD,3.7000000000000002,0,0.5,1,0,5.2000000000000002
VTS,2011-06-01 22:56:00,2011-06-01 23:05:00,5,1.47,-73.990579999999994,40.750965000000001,1,,-73.992261999999997,40.765107,CSH,7.2999999999999998,0.5,0.5,0,0,8.3000000000000007
VTS,2011-06-24 21:21:00,2011-06-24 21:35:00,5,3.5299999999999998,-73.965625000000003,40.763178000000003,1,,-73.99042,40.740169999999999,CSH,11.300000000000001,0.5,0.5,0,0,12.300000000000001
CMT,2011-06-03 19:00:43,2011-06-03 19:08:54,0,1.2,-73.989599999999996,40.750500000000002,1,N,-73.974100000000007,40.755899999999997,CSH,6.0999999999999996,1,0.5,0,0,7.5999999999999996
VTS,2011-06-20 12:40:00,2011-06-20 13:04:00,1,12.35,-73.870886999999996,40.773722999999997,1,,-73.942705000000004,40.840997000000002,CRD,28.5,0,0.5,5.7000000000000002,4.7999999999999998,39.5
VTS,2011-06-04 23:09:00,2011-06-04 23:17:00,3,1.8300000000000001,-74.004949999999994,40.728732999999998,1,,-73.994282999999996,40.751012000000003,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
CMT,2011-06-28 22:24:39,2011-06-28 22:35:37,1,2,-73.968766000000002,40.767605000000003,1,N,-73.990747999999996,40.750931000000001,CRD,8.5,0.5,0.5,1.8999999999999999,0,11.4
CMT,2011-06-05 13:33:43,2011-06-05 13:37:02,1,1,-73.999983,40.733038999999998,1,N,-73.999604000000005,40.743104000000002,CRD,4.5,0,0.5,1,0,6
VTS,2011-06-17 13:16:00,2011-06-17 13:38:00,1,4.96,-74.015978000000004,40.709952999999999,1,,-73.980046999999999,40.759107999999998,CRD,15.699999999999999,0,0.5,0,0,16.199999999999999
CMT,2011-06-28 18:52:13,2011-06-28 19:00:04,2,0.69999999999999996,-73.997900000000001,40.744900000000001,1,N,-73.987700000000004,40.744799999999998,CRD,5.7000000000000002,1,0.5,0.5,0,7.7000000000000002
VTS,2011-06-29 22:59:00,2011-06-29 23:02:00,1,0.59999999999999998,-73.959514999999996,40.771287000000001,1,,-73.9529,40.776699999999998,CSH,4.0999999999999996,0.5,0.5,0,0,5.0999999999999996
CMT,2011-06-01 01:24:30,2011-06-01 01:28:14,1,0.59999999999999998,-73.969815999999994,40.762059999999998,1,N,-73.976692999999997,40.754745,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2011-06-27 10:06:12,2011-06-27 10:11:27,1,1,-73.951004999999995,40.782603999999999,1,N,-73.946172000000004,40.773114999999997,CSH,5.2999999999999998,0,0.5,0,0,5.7999999999999998
VTS,2011-06-12 12:04:00,2011-06-12 12:07:00,1,1.02,-73.980099999999993,40.780642,1,,-73.970685000000003,40.793616999999998,CSH,4.5,0,0.5,0,0,5
VTS,2011-06-27 19:05:00,2011-06-27 19:23:00,1,4.5599999999999996,-73.980068000000003,40.726706999999998,1,,-73.992019999999997,40.690482000000003,CRD,14.1,1,0.5,3,0,18.600000000000001
CMT,2011-06-09 12:49:43,2011-06-09 13:10:53,1,4.2000000000000002,-73.978449999999995,40.786113,1,N,-73.989566999999994,40.744117000000003,CSH,14.5,0,0.5,0,0,15
VTS,2011-06-04 21:49:00,2011-06-04 21:54:00,1,1.24,-73.966232000000005,40.764892000000003,1,,-73.955072000000001,40.776899999999998,CRD,5.2999999999999998,0.5,0.5,2,0,8.3000000000000007
CMT,2011-06-06 00:13:29,2011-06-06 00:31:08,1,4.7000000000000002,-73.983872000000005,40.738025,1,N,-73.939582000000001,40.705860999999999,CSH,14.9,0.5,0.5,0,0,15.9
VTS,2011-06-02 19:01:00,2011-06-02 19:11:00,5,1.8899999999999999,-73.948617999999996,40.784852999999998,1,,-73.967517000000001,40.765172999999997,CRD,7.2999999999999998,1,0.5,1.2,0,10
CMT,2011-06-04 01:12:29,2011-06-04 01:19:27,1,1,-73.972639999999998,40.747574999999998,1,N,-73.985995000000003,40.745083000000001,CSH,5.7000000000000002,0.5,0.5,0,0,6.7000000000000002
VTS,2011-06-16 20:51:00,2011-06-16 21:02:00,5,1.5800000000000001,-73.985011999999998,40.747332999999998,1,,-74.004283000000001,40.740493000000001,CRD,7.7000000000000002,0.5,0.5,0,0,8.6999999999999993
VTS,2011-06-25 07:29:00,2011-06-25 07:44:00,1,4.3799999999999999,-73.992227999999997,40.764153,1,,-73.952883,40.791673000000003,CRD,13.300000000000001,0,0.5,2,0,15.800000000000001
VTS,2011-06-17 22:55:00,2011-06-17 23:08:00,2,2.5600000000000001,-73.987826999999996,40.768323000000002,1,,-73.972592000000006,40.748961999999999,CRD,8.9000000000000004,0.5,0.5,1,0,10.9
VTS,2011-06-12 16:08:00,2011-06-12 16:23:00,1,2.3100000000000001,-73.974495000000005,40.759937000000001,1,,-73.993542000000005,40.736199999999997,CRD,10.1,0,0.5,3,0,13.6
CMT,2011-06-14 16:55:08,2011-06-14 17:03:17,1,1.2,-73.99333,40.736117999999998,1,N,-74.000653,40.724792999999998,CRD,6.0999999999999996,1,0.5,1.52,0,9.1199999999999992
VTS,2011-06-09 07:39:00,2011-06-09 07:43:00,1,1.03,-73.983981999999997,40.775754999999997,1,,-73.980452999999997,40.76323,CSH,4.9000000000000004,0,0.5,0,0,5.4000000000000004
CMT,2011-06-06 10:02:23,2011-06-06 10:05:01,1,0.5,-73.998033000000007,40.761304000000003,1,N,-73.997118999999998,40.755419000000003,CRD,3.7000000000000002,0,0.5,1.26,0,5.46
CMT,2011-06-05 03:08:27,2011-06-05 03:22:42,2,3.8999999999999999,-74.000973999999999,40.736935000000003,1,N,-73.973949000000005,40.785508999999998,CSH,12.1,0.5,0.5,0,0,13.1
VTS,2011-06-14 19:33:00,2011-06-14 19:44:00,1,2.04,0,0,1,,0,0,CRD,8.5,1,0.5,1,0,11
CMT,2011-06-08 19:51:54,2011-06-08 19:57:17,1,0.69999999999999996,-73.973093000000006,40.752960999999999,1,N,-73.973338999999996,40.760629999999999,CRD,4.9000000000000004,1,0.5,2,0,8.4000000000000004
VTS,2011-06-26 14:31:00,2011-06-26 14:43:00,5,3.3599999999999999,-73.873059999999995,40.774082999999997,1,,-73.921075000000002,40.754629999999999,CRD,10.5,0,0.5,2,0,13
CMT,2011-06-08 19:37:58,2011-06-08 19:44:19,1,0.80000000000000004,-73.971233999999995,40.760691000000001,1,N,-73.961371,40.760257000000003,CRD,5.2999999999999998,1,0.5,1,0,7.7999999999999998
VTS,2011-06-24 13:16:00,2011-06-24 13:28:00,1,0.83999999999999997,-74.008223000000001,40.714936999999999,1,,-74.002797999999999,40.725051999999998,CRD,7.2999999999999998,0,0.5,2,0,9.8000000000000007
CMT,2011-06-30 22:00:31,2011-06-30 22:06:01,2,0.90000000000000002,-73.953999999999994,40.784799999999997,1,N,-73.954599999999999,40.7742,CSH,5.7000000000000002,0.5,0.5,0,0,6.7000000000000002
CMT,2011-06-19 16:40:37,2011-06-19 16:50:15,1,1.3999999999999999,-73.961189000000005,40.796550000000003,1,N,-73.978679,40.787959000000001,CSH,7.2999999999999998,0,0.5,0,0,7.7999999999999998
CMT,2011-06-24 01:51:47,2011-06-24 01:57:11,1,1.3,-73.990634,40.745251000000003,1,N,-73.993500999999995,40.758941999999998,CRD,5.7000000000000002,0.5,0.5,1,0,7.7000000000000002
VTS,2011-06-07 16:50:00,2011-06-07 17:23:00,2,3.98,-74.003979999999999,40.742137,1,,-73.967461999999998,40.768473,CSH,17.300000000000001,1,0.5,0,0,18.800000000000001
VTS,2011-06-11 10:57:00,2011-06-11 11:18:00,1,4.29,-73.978728000000004,40.761513000000001,1,,-74.009394999999998,40.710369999999998,CSH,14.1,0,0.5,0,0,14.6
CMT,2011-06-01 11:01:31,2011-06-01 11:10:01,1,1.5,-74.006601000000003,40.738109999999999,1,N,-73.999725999999995,40.724615999999997,CRD,6.5,0,0.5,1,0,8
VTS,2011-06-15 20:07:00,2011-06-15 20:11:00,1,0.67000000000000004,-73.985943000000006,40.741107,1,,-73.977576999999997,40.743577999999999,CRD,4.0999999999999996,0.5,0.5,1.5,0,6.5999999999999996
CMT,2011-06-27 19:31:34,2011-06-27 19:38:22,1,1.6000000000000001,-73.974013999999997,40.750230000000002,1,N,-73.955922000000001,40.764966000000001,CSH,6.5,1,0.5,0,0,8
VTS,2011-06-29 08:38:00,2011-06-29 08:52:00,1,3.1400000000000001,-73.993212999999997,40.730981999999997,1,,-74.001175000000003,40.761747,CRD,10.9,0,0.5,1.5,0,12.9
VTS,2011-06-29 07:26:00,2011-06-29 07:31:00,1,1.02,-74.002467999999993,40.73424,1,,-73.999297999999996,40.723435000000002,CRD,4.9000000000000004,0,0.5,1,0,6.4000000000000004
VTS,2011-06-02 21:12:00,2011-06-02 21:20:00,1,1.3999999999999999,-73.954297999999994,40.789895000000001,1,,-73.957222999999999,40.775157,CSH,6.5,0.5,0.5,0,0,7.5
VTS,2011-06-04 17:29:00,2011-06-04 17:38:00,1,1.4199999999999999,-74.001817000000003,40.747557999999998,1,,-73.992940000000004,40.733972000000001,CSH,6.9000000000000004,0,0.5,0,0,7.4000000000000004
VTS,2011-06-26 14:59:00,2011-06-26 15:03:00,1,0.55000000000000004,-73.981247999999994,40.769083000000002,1,,-73.975980000000007,40.776035,CRD,4.0999999999999996,0,0.5,1,0,5.5999999999999996
VTS,2011-06-17 03:20:00,2011-06-17 03:36:00,1,6.3200000000000003,-73.951804999999993,40.790478,1,,-73.929351999999994,40.846122999999999,CSH,16.100000000000001,0.5,0.5,0,0,17.100000000000001
CMT,2011-06-24 22:31:19,2011-06-24 22:44:10,2,2.2999999999999998,-74.005549000000002,40.745700999999997,1,N,-74.000887000000006,40.721198999999999,CSH,9.3000000000000007,0.5,0.5,0,0,10.300000000000001
CMT,2011-06-12 12:28:03,2011-06-12 12:31:24,1,0.80000000000000004,-73.982569999999996,40.693641,1,N,-73.977868000000001,40.685071999999998,CSH,4.5,0,0.5,0,0,5
CMT,2011-06-13 07:53:37,2011-06-13 08:00:50,1,1.3999999999999999,-73.997530999999995,40.722482999999997,1,N,-74.007159000000001,40.735646000000003,CRD,6.0999999999999996,0,0.5,1,0,7.5999999999999996
VTS,2011-06-19 09:49:00,2011-06-19 10:03:00,2,2.6200000000000001,-73.979245000000006,40.749502999999997,1,,-74.002459999999999,40.738847,CSH,9.6999999999999993,0,0.5,0,0,10.199999999999999
CMT,2011-06-22 09:00:53,2011-06-22 09:04:33,1,0.90000000000000002,-73.991532000000007,40.770541000000001,1,N,-73.99924,40.760545,CRD,4.5,0,0.5,1,0,6
CMT,2011-06-01 19:34:50,2011-06-01 19:55:31,1,1.8,-73.980058,40.765726999999998,1,N,-73.954662999999996,40.773184000000001,CSH,8.0999999999999996,1,0.5,0,0,9.5999999999999996
CMT,2011-06-22 20:17:37,2011-06-22 20:19:42,1,0.29999999999999999,-73.974833000000004,40.750003,1,Y,-73.972370999999995,40.753579999999999,CRD,3.2999999999999998,0.5,0.5,1,0,5.2999999999999998
CMT,2011-06-10 14:00:57,2011-06-10 14:11:31,2,2.5,-73.980152000000004,40.780431999999998,1,N,-73.960628,40.812604999999998,CSH,9.3000000000000007,0,0.5,0,0,9.8000000000000007
VTS,2011-06-15 06:21:00,2011-06-15 06:24:00,2,0.40000000000000002,-74.004170000000002,40.721983000000002,1,,-74.000034999999997,40.722921999999997,CRD,3.7000000000000002,0,0.5,2,0,6.2000000000000002
VTS,2011-06-14 21:37:00,2011-06-14 21:42:00,1,0.98999999999999999,-73.985304999999997,40.757828000000003,1,,-73.985304999999997,40.757828000000003,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
